dataset_id,cell_line,condition_id,fold_id,source_condition_id,target_1,target_2,perturbation_type,hvg_n,n_seeds,n_eval_cells,string_go_pearson_r,gears_pearson_r,scgpt_pearson_r,geneformer_pearson_r,gears_minus_string_go,scgpt_minus_string_go,geneformer_minus_string_go,gears_output_vs_training_mean_r,gears_output_variance,gears_output_norm,gears_gene_order_ok,gears_nondegenerate_output_ok
Adamson_2016,K562,ADAMSON_2016_COND_0024,fold_24,adamson_AMFR,AMFR,,single,1000,3,100,0.442786,0.49465,0.475487,0.482968,0.051864,0.032701,0.040182,0.129954638,0.83886,1.245261,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0025,fold_25,adamson_RHBDD4,RHBDD4,,single,1000,3,100,0.418309,0.463745,0.445348,0.454397,0.045436,0.027039,0.036088,0.122979260,0.85301,1.255289,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0026,fold_26,adamson_UBXN4,UBXN4,,single,1000,3,100,0.379944,0.425368,0.411086,0.416773,0.045424,0.031142,0.036829,0.116872015,0.843715,1.240362,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0027,fold_27,adamson_FAF1,FAF1,,single,1000,3,100,0.326828,0.387282,0.369162,0.375567,0.060454,0.042334,0.048739,0.110914174,0.830529,1.240956,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0028,fold_28,adamson_ASNS,ASNS,,single,1000,3,100,0.483695,0.51503,0.49409,0.505008,0.031335,0.010396,0.021313,0.138641511,0.847262,1.238389,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0029,fold_29,adamson_TRIB3,TRIB3,,single,1000,3,100,0.394196,0.433224,0.418312,0.427227,0.039028,0.024116,0.033031,0.124366131,0.839164,1.254764,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0030,fold_30,adamson_CHAC1,CHAC1,,single,1000,3,100,0.366027,0.428628,0.408887,0.414555,0.062602,0.04286,0.048528,0.129149446,0.846449,1.247191,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0031,fold_31,adamson_CEBPG,CEBPG,,single,1000,3,100,0.298216,0.344093,0.322925,0.334505,0.045877,0.024709,0.036289,0.123862704,0.8341,1.232616,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0032,fold_32,adamson_SREBF1,SREBF1,,single,1000,3,100,0.371589,0.383285,0.368105,0.376947,0.011696,-0.003483,0.005358,0.122253298,0.840503,1.239268,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0033,fold_33,adamson_SREBF2,SREBF2,,single,1000,3,100,0.457473,0.503343,0.4872,0.486009,0.045869,0.029727,0.028536,0.131719764,0.850144,1.24864,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0034,fold_34,adamson_INSIG1,INSIG1,,single,1000,3,100,0.420217,0.473165,0.450533,0.459286,0.052949,0.030317,0.03907,0.123332042,0.845488,1.246613,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0035,fold_35,adamson_INSIG2,INSIG2,,single,1000,3,100,0.392106,0.448307,0.423072,0.435076,0.056201,0.030966,0.04297,0.113594226,0.834148,1.257269,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0036,fold_36,adamson_SCAP,SCAP,,single,1000,3,100,0.483378,0.528373,0.505595,0.517183,0.044995,0.022217,0.033805,0.129093768,0.844197,1.259587,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0037,fold_37,adamson_FADS1,FADS1,,single,1000,3,100,0.472809,0.519179,0.502379,0.512744,0.04637,0.02957,0.039935,0.124462115,0.848316,1.257137,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0038,fold_38,adamson_FADS2,FADS2,,single,1000,3,100,0.434827,0.468652,0.451054,0.46364,0.033825,0.016227,0.028813,0.128198151,0.847458,1.249282,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0039,fold_39,adamson_SCD,SCD,,single,1000,3,100,0.444502,0.468455,0.448788,0.465744,0.023953,0.004286,0.021242,0.133103357,0.851369,1.247727,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0040,fold_40,adamson_HMGCR,HMGCR,,single,1000,3,100,0.432556,0.472721,0.449362,0.459836,0.040165,0.016806,0.027279,0.133231089,0.841176,1.243241,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0041,fold_41,adamson_HMGCS1,HMGCS1,,single,1000,3,100,0.445525,0.487343,0.458968,0.475884,0.041818,0.013443,0.030359,0.132946546,0.84128,1.261201,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0042,fold_42,adamson_MVD,MVD,,single,1000,3,100,0.425879,0.471521,0.448707,0.46538,0.045641,0.022828,0.039501,0.122807464,0.83994,1.250835,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0043,fold_43,adamson_IDI1,IDI1,,single,1000,3,100,0.349839,0.420106,0.401229,0.41011,0.070267,0.05139,0.060271,0.124432670,0.842107,1.245252,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0044,fold_44,adamson_FDPS,FDPS,,single,1000,3,100,0.413256,0.460121,0.439718,0.452198,0.046865,0.026462,0.038942,0.122803929,0.84831,1.253686,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0045,fold_45,adamson_SQLE,SQLE,,single,1000,3,100,0.479179,0.511237,0.492055,0.502081,0.032058,0.012876,0.022902,0.129498359,0.844484,1.256615,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0046,fold_46,adamson_LSS,LSS,,single,1000,3,100,0.453766,0.491706,0.47457,0.480887,0.03794,0.020804,0.027121,0.129350139,0.843224,1.26337,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0047,fold_47,adamson_DHCR7,DHCR7,,single,1000,3,100,0.398385,0.444794,0.421728,0.427886,0.046409,0.023343,0.029501,0.121740600,0.839607,1.25913,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0048,fold_48,adamson_DHCR24,DHCR24,,single,1000,3,100,0.471797,0.514127,0.497848,0.509359,0.04233,0.026051,0.037562,0.134643856,0.844923,1.255416,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0049,fold_49,adamson_EBP,EBP,,single,1000,3,100,0.479923,0.52113,0.498355,0.512511,0.041207,0.018432,0.032588,0.128282924,0.841268,1.256212,true,true
Adamson_2016,K562,ADAMSON_2016_COND_0050,fold_50,adamson_TMEM97,TMEM97,,single,1000,3,100,0.441881,0.486817,0.467022,0.480018,0.044936,0.025141,0.038137,0.133920813,0.847279,1.246798,true,true
Norman_2019,K562,NORMAN_2019_COND_0001,fold_01,norman_single_CDKN1A,CDKN1A,,single,200,3,120,0.408346,0.437485,0.451489,0.425248,0.029139,0.043143,0.016902,0.128962799,0.833488,1.244666,true,true
Norman_2019,K562,NORMAN_2019_COND_0002,fold_02,norman_single_FOXA1,FOXA1,,single,200,3,120,0.451357,0.465296,0.475234,0.450164,0.01394,0.023877,-0.001193,0.120988157,0.831348,1.242456,true,true
Norman_2019,K562,NORMAN_2019_COND_0003,fold_03,norman_single_CEBPE,CEBPE,,single,200,3,120,0.464888,0.504757,0.512323,0.497564,0.039869,0.047435,0.032676,0.125421310,0.84646,1.249359,true,true
Norman_2019,K562,NORMAN_2019_COND_0004,fold_04,norman_single_ETS2,ETS2,,single,200,3,120,0.524909,0.511677,0.521149,0.50208,-0.013232,-0.00376,-0.022829,0.126332794,0.840763,1.244119,true,true
Norman_2019,K562,NORMAN_2019_COND_0005,fold_05,norman_single_SNAI1,SNAI1,,single,200,3,120,0.438164,0.438052,0.447161,0.424895,-0.000112,0.008997,-0.01327,0.118841532,0.843522,1.246793,true,true
Norman_2019,K562,NORMAN_2019_COND_0006,fold_06,norman_single_DUSP6,DUSP6,,single,200,3,120,0.436148,0.473012,0.4861,0.461772,0.036864,0.049953,0.025625,0.113453763,0.849918,1.248807,true,true
Norman_2019,K562,NORMAN_2019_COND_0007,fold_07,norman_single_KLF4,KLF4,,single,200,3,120,0.478726,0.462579,0.477939,0.458613,-0.016148,-0.000787,-0.020113,0.131248342,0.849074,1.255259,true,true
Norman_2019,K562,NORMAN_2019_COND_0008,fold_08,norman_single_MYOD1,MYOD1,,single,200,3,120,0.491749,0.500518,0.509044,0.484151,0.008769,0.017295,-0.007598,0.130505566,0.851205,1.261805,true,true
Norman_2019,K562,NORMAN_2019_COND_0009,fold_09,norman_single_RUNX1T1,RUNX1T1,,single,200,3,120,0.536865,0.526478,0.53868,0.51016,-0.010387,0.001815,-0.026705,0.120531505,0.852881,1.259091,true,true
Norman_2019,K562,NORMAN_2019_COND_0010,fold_10,norman_single_PTPN12,PTPN12,,single,200,3,120,0.518739,0.500534,0.507854,0.489166,-0.018205,-0.010885,-0.029572,0.127636156,0.842514,1.262238,true,true
Norman_2019,K562,NORMAN_2019_COND_0011,fold_11,norman_single_UBASH3B,UBASH3B,,single,200,3,120,0.446135,0.468952,0.477678,0.453289,0.022817,0.031544,0.007155,0.118560060,0.84361,1.256934,true,true
Norman_2019,K562,NORMAN_2019_COND_0012,fold_12,norman_single_ZBTB10,ZBTB10,,single,200,3,120,0.473035,0.489735,0.500171,0.478543,0.016701,0.027136,0.005508,0.119777441,0.837906,1.260857,true,true
Norman_2019,K562,NORMAN_2019_COND_0013,fold_13,norman_single_IRF1,IRF1,,single,200,3,120,0.528199,0.500357,0.510234,0.488965,-0.027842,-0.017965,-0.039234,0.121944859,0.837851,1.258601,true,true
Norman_2019,K562,NORMAN_2019_COND_0014,fold_14,norman_single_SPI1,SPI1,,single,200,3,120,0.507412,0.516807,0.524169,0.503654,0.009395,0.016757,-0.003758,0.124993975,0.838914,1.257795,true,true
Norman_2019,K562,NORMAN_2019_COND_0015,fold_15,norman_single_VSIR,VSIR,,single,200,3,120,0.453023,0.453136,0.467237,0.442439,0.000114,0.014214,-0.010584,0.125119795,0.843306,1.247464,true,true
Norman_2019,K562,NORMAN_2019_COND_0016,fold_16,norman_single_SETDB1,SETDB1,,single,200,3,120,0.516729,0.535411,0.54234,0.520904,0.018682,0.025611,0.004175,0.128623953,0.845132,1.266694,true,true
Norman_2019,K562,NORMAN_2019_COND_0017,fold_17,norman_single_PRDM1,PRDM1,,single,200,3,120,0.4733,0.482295,0.493957,0.475163,0.008995,0.020656,0.001863,0.121137931,0.845186,1.249133,true,true
Norman_2019,K562,NORMAN_2019_COND_0018,fold_18,norman_single_DLX2,DLX2,,single,200,3,120,0.441247,0.442785,0.44993,0.428244,0.001538,0.008682,-0.013004,0.117418933,0.825843,1.241732,true,true
Norman_2019,K562,NORMAN_2019_COND_0019,fold_19,norman_single_IKZF3,IKZF3,,single,200,3,120,0.366294,0.3749,0.400884,0.370467,0.008606,0.03459,0.004173,0.109768891,0.840971,1.251536,true,true
Norman_2019,K562,NORMAN_2019_COND_0020,fold_20,norman_single_LHX1,LHX1,,single,200,3,120,0.505753,0.453272,0.467601,0.442819,-0.052481,-0.038152,-0.062934,0.126899960,0.838922,1.253921,true,true
Norman_2019,K562,NORMAN_2019_COND_0021,fold_21,norman_single_MAP2K3,MAP2K3,,single,200,3,120,0.531417,0.52675,0.538121,0.518298,-0.004667,0.006703,-0.013119,0.124628413,0.843987,1.257989,true,true
Norman_2019,K562,NORMAN_2019_COND_0022,fold_22,norman_single_MAP2K6,MAP2K6,,single,200,3,120,0.547017,0.528936,0.548904,0.514718,-0.018081,0.001887,-0.032299,0.123090086,0.849147,1.251089,true,true
Norman_2019,K562,NORMAN_2019_COND_0023,fold_23,norman_single_MEIS1,MEIS1,,single,200,3,120,0.493504,0.471171,0.479054,0.460169,-0.022333,-0.01445,-0.033335,0.124985998,0.848042,1.240196,true,true
Norman_2019,K562,NORMAN_2019_COND_0024,fold_24,norman_single_NEUROG2,NEUROG2,,single,200,3,120,0.526396,0.510854,0.519485,0.504276,-0.015541,-0.00691,-0.022119,0.126057650,0.844634,1.244196,true,true
Norman_2019,K562,NORMAN_2019_COND_0025,fold_25,norman_single_POU5F1,POU5F1,,single,200,3,120,0.500831,0.516419,0.529456,0.511318,0.015588,0.028625,0.010487,0.128438811,0.8416,1.245231,true,true
Norman_2019,K562,NORMAN_2019_COND_0026,fold_26,norman_double_CEBPE|SPI1,CEBPE,SPI1,double,200,3,120,0.448282,0.462386,0.471771,0.453629,0.014104,0.023489,0.005347,0.119786503,0.84088,1.247021,true,true
Norman_2019,K562,NORMAN_2019_COND_0027,fold_27,norman_double_CDKN1A|FOXA1,CDKN1A,FOXA1,double,200,3,120,0.509054,0.50225,0.509995,0.494106,-0.006804,0.000942,-0.014948,0.124729847,0.8484,1.249516,true,true
Norman_2019,K562,NORMAN_2019_COND_0028,fold_28,norman_double_ETS2|SNAI1,ETS2,SNAI1,double,200,3,120,0.495652,0.513166,0.524002,0.507642,0.017514,0.02835,0.01199,0.121227435,0.842723,1.250859,true,true
Norman_2019,K562,NORMAN_2019_COND_0029,fold_29,norman_double_DUSP6|KLF4,DUSP6,KLF4,double,200,3,120,0.483475,0.493796,0.507252,0.478309,0.010321,0.023776,-0.005166,0.123777526,0.861953,1.259828,true,true
Norman_2019,K562,NORMAN_2019_COND_0030,fold_30,norman_double_MYOD1|RUNX1T1,MYOD1,RUNX1T1,double,200,3,120,0.487606,0.496527,0.504746,0.483694,0.008922,0.01714,-0.003912,0.124800065,0.835375,1.239639,true,true
Norman_2019,K562,NORMAN_2019_COND_0031,fold_31,norman_double_PTPN12|UBASH3B,PTPN12,UBASH3B,double,200,3,120,0.481562,0.475504,0.493505,0.462188,-0.006058,0.011942,-0.019375,0.124128832,0.847808,1.244695,true,true
Norman_2019,K562,NORMAN_2019_COND_0032,fold_32,norman_double_IRF1|SPI1,IRF1,SPI1,double,200,3,120,0.438001,0.472158,0.470682,0.450799,0.034157,0.03268,0.012798,0.125249540,0.840323,1.255817,true,true
Norman_2019,K562,NORMAN_2019_COND_0033,fold_33,norman_double_SETDB1|PRDM1,SETDB1,PRDM1,double,200,3,120,0.508884,0.508174,0.51822,0.500448,-0.00071,0.009335,-0.008436,0.120852128,0.845833,1.251273,true,true
Norman_2019,K562,NORMAN_2019_COND_0034,fold_34,norman_double_DLX2|IKZF3,DLX2,IKZF3,double,200,3,120,0.520513,0.524968,0.531756,0.514762,0.004455,0.011243,-0.005751,0.128367637,0.850632,1.253099,true,true
Norman_2019,K562,NORMAN_2019_COND_0035,fold_35,norman_double_LHX1|MAP2K3,LHX1,MAP2K3,double,200,3,120,0.523733,0.508652,0.518069,0.490224,-0.015081,-0.005664,-0.033509,0.117689975,0.838305,1.25338,true,true
Norman_2019,K562,NORMAN_2019_COND_0036,fold_36,norman_double_MAP2K6|MEIS1,MAP2K6,MEIS1,double,200,3,120,0.48961,0.507645,0.517357,0.496453,0.018035,0.027747,0.006843,0.129805673,0.839281,1.259045,true,true
Norman_2019,K562,NORMAN_2019_COND_0037,fold_37,norman_double_NEUROG2|POU5F1,NEUROG2,POU5F1,double,200,3,120,0.536836,0.531099,0.547322,0.524882,-0.005737,0.010485,-0.011955,0.128627916,0.839643,1.26516,true,true
Norman_2019,K562,NORMAN_2019_COND_0038,fold_38,norman_double_RELA|STAT1,RELA,STAT1,double,200,3,120,0.505285,0.513781,0.525435,0.504894,0.008496,0.02015,-0.000391,0.127409905,0.83599,1.25624,true,true
Norman_2019,K562,NORMAN_2019_COND_0039,fold_39,norman_double_TGIF1|TP53,TGIF1,TP53,double,200,3,120,0.469898,0.487402,0.503471,0.471285,0.017504,0.033573,0.001387,0.122459192,0.829096,1.258466,true,true
Norman_2019,K562,NORMAN_2019_COND_0040,fold_40,norman_double_ZNF217|FOXO1,ZNF217,FOXO1,double,200,3,120,0.522911,0.506672,0.511598,0.496522,-0.016239,-0.011313,-0.026389,0.127259430,0.838329,1.260454,true,true
Norman_2019,K562,NORMAN_2019_COND_0041,fold_41,norman_double_GATA1|HNF4A,GATA1,HNF4A,double,200,3,120,0.437601,0.453765,0.45834,0.439398,0.016164,0.020739,0.001797,0.118108190,0.845783,1.245738,true,true
Norman_2019,K562,NORMAN_2019_COND_0042,fold_42,norman_double_ISL1|MITF,ISL1,MITF,double,200,3,120,0.520092,0.485287,0.498831,0.477973,-0.034806,-0.021262,-0.042119,0.130097242,0.838684,1.257801,true,true
Norman_2019,K562,NORMAN_2019_COND_0043,fold_43,norman_double_NANOG|PAX5,NANOG,PAX5,double,200,3,120,0.505764,0.516874,0.530229,0.508352,0.01111,0.024465,0.002588,0.123125713,0.842576,1.255854,true,true
Norman_2019,K562,NORMAN_2019_COND_0044,fold_44,norman_double_RUNX1|SOX2,RUNX1,SOX2,double,200,3,120,0.479191,0.491621,0.503597,0.475286,0.01243,0.024405,-0.003906,0.128976098,0.846119,1.260916,true,true
Norman_2019,K562,NORMAN_2019_COND_0045,fold_45,norman_double_SOX9|TAL1,SOX9,TAL1,double,200,3,120,0.509036,0.425096,0.4297,0.402544,-0.08394,-0.079337,-0.106492,0.121281634,0.846849,1.232646,true,true
Norman_2019,K562,NORMAN_2019_COND_0046,fold_46,norman_double_TBX5|GATA2,TBX5,GATA2,double,200,3,120,0.482739,0.474977,0.487931,0.476055,-0.007762,0.005192,-0.006683,0.121625080,0.842608,1.251107,true,true
Norman_2019,K562,NORMAN_2019_COND_0047,fold_47,norman_double_GATA3|FOXO3,GATA3,FOXO3,double,200,3,120,0.421743,0.421585,0.430988,0.407317,-0.000158,0.009245,-0.014426,0.117814944,0.840333,1.247778,true,true
Norman_2019,K562,NORMAN_2019_COND_0048,fold_48,norman_double_CEBPA|E2F1,CEBPA,E2F1,double,200,3,120,0.529423,0.535765,0.546691,0.523756,0.006342,0.017269,-0.005667,0.131383750,0.835386,1.256875,true,true
Norman_2019,K562,NORMAN_2019_COND_0049,fold_49,norman_double_ESR1|HIF1A,ESR1,HIF1A,double,200,3,120,0.481999,0.495395,0.506754,0.483141,0.013396,0.024755,0.001142,0.120110487,0.83749,1.252243,true,true
Norman_2019,K562,NORMAN_2019_COND_0050,fold_50,norman_double_NOTCH1|CDKN1A,NOTCH1,CDKN1A,double,200,3,120,0.471529,0.475589,0.492068,0.467175,0.004061,0.020539,-0.004353,0.122025372,0.846763,1.257298,true,true
Norman_2019,K562,NORMAN_2019_COND_0001,fold_01,norman_single_CDKN1A,CDKN1A,,single,500,3,120,0.438392,0.433268,0.414879,0.424157,-0.005124,-0.023513,-0.014236,0.123280969,0.844086,1.246749,true,true
Norman_2019,K562,NORMAN_2019_COND_0002,fold_02,norman_single_FOXA1,FOXA1,,single,500,3,120,0.429792,0.463355,0.441143,0.448262,0.033564,0.011352,0.01847,0.125892169,0.84572,1.245973,true,true
Norman_2019,K562,NORMAN_2019_COND_0003,fold_03,norman_single_CEBPE,CEBPE,,single,500,3,120,0.498163,0.507681,0.477993,0.489696,0.009518,-0.020171,-0.008468,0.130683985,0.836477,1.247002,true,true
Norman_2019,K562,NORMAN_2019_COND_0004,fold_04,norman_single_ETS2,ETS2,,single,500,3,120,0.505454,0.505816,0.479447,0.495644,0.000362,-0.026007,-0.00981,0.132388781,0.837741,1.261836,true,true
Norman_2019,K562,NORMAN_2019_COND_0005,fold_05,norman_single_SNAI1,SNAI1,,single,500,3,120,0.423182,0.433677,0.407041,0.425231,0.010495,-0.016141,0.002049,0.122896106,0.838746,1.246349,true,true
Norman_2019,K562,NORMAN_2019_COND_0006,fold_06,norman_single_DUSP6,DUSP6,,single,500,3,120,0.43277,0.467214,0.445125,0.455783,0.034444,0.012355,0.023013,0.117191732,0.828157,1.242029,true,true
Norman_2019,K562,NORMAN_2019_COND_0007,fold_07,norman_single_KLF4,KLF4,,single,500,3,120,0.433461,0.466584,0.441342,0.453084,0.033124,0.007881,0.019623,0.127922045,0.835045,1.255142,true,true
Norman_2019,K562,NORMAN_2019_COND_0008,fold_08,norman_single_MYOD1,MYOD1,,single,500,3,120,0.466418,0.49767,0.471005,0.479738,0.031252,0.004588,0.01332,0.129224703,0.837605,1.2433,true,true
Norman_2019,K562,NORMAN_2019_COND_0009,fold_09,norman_single_RUNX1T1,RUNX1T1,,single,500,3,120,0.519389,0.529029,0.495667,0.515803,0.009639,-0.023722,-0.003587,0.132311319,0.84423,1.258729,true,true
Norman_2019,K562,NORMAN_2019_COND_0010,fold_10,norman_single_PTPN12,PTPN12,,single,500,3,120,0.460843,0.498775,0.474557,0.489056,0.037933,0.013715,0.028213,0.123687177,0.850244,1.246632,true,true
Norman_2019,K562,NORMAN_2019_COND_0011,fold_11,norman_single_UBASH3B,UBASH3B,,single,500,3,120,0.447228,0.462632,0.435382,0.452842,0.015404,-0.011847,0.005614,0.124299407,0.847717,1.254752,true,true
Norman_2019,K562,NORMAN_2019_COND_0012,fold_12,norman_single_ZBTB10,ZBTB10,,single,500,3,120,0.45483,0.4845,0.462151,0.476121,0.02967,0.007321,0.021291,0.128183030,0.837178,1.245245,true,true
Norman_2019,K562,NORMAN_2019_COND_0013,fold_13,norman_single_IRF1,IRF1,,single,500,3,120,0.471591,0.499858,0.47545,0.491789,0.028266,0.003859,0.020198,0.136890662,0.850139,1.249238,true,true
Norman_2019,K562,NORMAN_2019_COND_0014,fold_14,norman_single_SPI1,SPI1,,single,500,3,120,0.488641,0.514995,0.487986,0.501525,0.026354,-0.000656,0.012884,0.124094615,0.847375,1.243754,true,true
Norman_2019,K562,NORMAN_2019_COND_0015,fold_15,norman_single_VSIR,VSIR,,single,500,3,120,0.415417,0.457098,0.430713,0.441245,0.041681,0.015296,0.025828,0.113924946,0.836838,1.240453,true,true
Norman_2019,K562,NORMAN_2019_COND_0016,fold_16,norman_single_SETDB1,SETDB1,,single,500,3,120,0.508923,0.531033,0.504784,0.519083,0.02211,-0.004139,0.01016,0.134227185,0.837005,1.245116,true,true
Norman_2019,K562,NORMAN_2019_COND_0017,fold_17,norman_single_PRDM1,PRDM1,,single,500,3,120,0.460863,0.473946,0.45603,0.472581,0.013083,-0.004833,0.011718,0.125426782,0.842069,1.252948,true,true
Norman_2019,K562,NORMAN_2019_COND_0018,fold_18,norman_single_DLX2,DLX2,,single,500,3,120,0.433187,0.442887,0.416342,0.434314,0.0097,-0.016845,0.001127,0.117163703,0.844366,1.244784,true,true
Norman_2019,K562,NORMAN_2019_COND_0019,fold_19,norman_single_IKZF3,IKZF3,,single,500,3,120,0.368738,0.378126,0.354325,0.368295,0.009388,-0.014413,-0.000443,0.111788318,0.83829,1.238688,true,true
Norman_2019,K562,NORMAN_2019_COND_0020,fold_20,norman_single_LHX1,LHX1,,single,500,3,120,0.487832,0.450808,0.428561,0.441557,-0.037024,-0.059271,-0.046275,0.121689236,0.839695,1.250014,true,true
Norman_2019,K562,NORMAN_2019_COND_0021,fold_21,norman_single_MAP2K3,MAP2K3,,single,500,3,120,0.521948,0.529683,0.502991,0.513248,0.007735,-0.018957,-0.0087,0.132479678,0.846763,1.25076,true,true
Norman_2019,K562,NORMAN_2019_COND_0022,fold_22,norman_single_MAP2K6,MAP2K6,,single,500,3,120,0.492858,0.530509,0.501593,0.512055,0.037651,0.008735,0.019197,0.125323360,0.837259,1.26087,true,true
Norman_2019,K562,NORMAN_2019_COND_0023,fold_23,norman_single_MEIS1,MEIS1,,single,500,3,120,0.450976,0.467518,0.44563,0.457927,0.016542,-0.005346,0.006951,0.120021973,0.850158,1.246095,true,true
Norman_2019,K562,NORMAN_2019_COND_0024,fold_24,norman_single_NEUROG2,NEUROG2,,single,500,3,120,0.510826,0.510892,0.484007,0.494032,0.000066,-0.026819,-0.016794,0.128329809,0.849535,1.251851,true,true
Norman_2019,K562,NORMAN_2019_COND_0025,fold_25,norman_single_POU5F1,POU5F1,,single,500,3,120,0.504958,0.517869,0.486766,0.505816,0.012911,-0.018192,0.000858,0.129621864,0.845197,1.25764,true,true
Norman_2019,K562,NORMAN_2019_COND_0026,fold_26,norman_double_CEBPE|SPI1,CEBPE,SPI1,double,500,3,120,0.443986,0.460299,0.434786,0.453223,0.016313,-0.0092,0.009237,0.128773325,0.835808,1.236991,true,true
Norman_2019,K562,NORMAN_2019_COND_0027,fold_27,norman_double_CDKN1A|FOXA1,CDKN1A,FOXA1,double,500,3,120,0.482924,0.49603,0.473032,0.48676,0.013106,-0.009892,0.003836,0.128174379,0.851321,1.251959,true,true
Norman_2019,K562,NORMAN_2019_COND_0028,fold_28,norman_double_ETS2|SNAI1,ETS2,SNAI1,double,500,3,120,0.49676,0.520795,0.490501,0.503265,0.024035,-0.006259,0.006505,0.125465916,0.836302,1.249681,true,true
Norman_2019,K562,NORMAN_2019_COND_0029,fold_29,norman_double_DUSP6|KLF4,DUSP6,KLF4,double,500,3,120,0.47085,0.492504,0.466376,0.481471,0.021654,-0.004474,0.010621,0.126060528,0.854868,1.257028,true,true
Norman_2019,K562,NORMAN_2019_COND_0030,fold_30,norman_double_MYOD1|RUNX1T1,MYOD1,RUNX1T1,double,500,3,120,0.474906,0.494937,0.470621,0.473681,0.020031,-0.004285,-0.001225,0.128851140,0.836292,1.257255,true,true
Norman_2019,K562,NORMAN_2019_COND_0031,fold_31,norman_double_PTPN12|UBASH3B,PTPN12,UBASH3B,double,500,3,120,0.455513,0.481455,0.449236,0.469584,0.025942,-0.006277,0.014071,0.125688574,0.845754,1.248497,true,true
Norman_2019,K562,NORMAN_2019_COND_0032,fold_32,norman_double_IRF1|SPI1,IRF1,SPI1,double,500,3,120,0.439605,0.46584,0.437749,0.450832,0.026235,-0.001856,0.011227,0.122301113,0.841703,1.238223,true,true
Norman_2019,K562,NORMAN_2019_COND_0033,fold_33,norman_double_SETDB1|PRDM1,SETDB1,PRDM1,double,500,3,120,0.485003,0.503868,0.48291,0.491539,0.018865,-0.002093,0.006537,0.119597850,0.845559,1.253614,true,true
Norman_2019,K562,NORMAN_2019_COND_0034,fold_34,norman_double_DLX2|IKZF3,DLX2,IKZF3,double,500,3,120,0.501755,0.519753,0.49821,0.507407,0.017998,-0.003545,0.005652,0.119672804,0.843687,1.25226,true,true
Norman_2019,K562,NORMAN_2019_COND_0035,fold_35,norman_double_LHX1|MAP2K3,LHX1,MAP2K3,double,500,3,120,0.49238,0.504928,0.480976,0.491766,0.012548,-0.011404,-0.000613,0.127731758,0.84462,1.254536,true,true
Norman_2019,K562,NORMAN_2019_COND_0036,fold_36,norman_double_MAP2K6|MEIS1,MAP2K6,MEIS1,double,500,3,120,0.487249,0.502566,0.482977,0.488804,0.015317,-0.004272,0.001555,0.130086864,0.848428,1.243947,true,true
Norman_2019,K562,NORMAN_2019_COND_0037,fold_37,norman_double_NEUROG2|POU5F1,NEUROG2,POU5F1,double,500,3,120,0.521959,0.537084,0.504313,0.523242,0.015125,-0.017646,0.001282,0.130407471,0.854621,1.264167,true,true
Norman_2019,K562,NORMAN_2019_COND_0038,fold_38,norman_double_RELA|STAT1,RELA,STAT1,double,500,3,120,0.491727,0.514678,0.489998,0.495308,0.022951,-0.001729,0.00358,0.128134016,0.838558,1.249066,true,true
Norman_2019,K562,NORMAN_2019_COND_0039,fold_39,norman_double_TGIF1|TP53,TGIF1,TP53,double,500,3,120,0.449744,0.491975,0.45683,0.472793,0.042231,0.007086,0.023049,0.128378977,0.845727,1.245854,true,true
Norman_2019,K562,NORMAN_2019_COND_0040,fold_40,norman_double_ZNF217|FOXO1,ZNF217,FOXO1,double,500,3,120,0.500113,0.501359,0.477554,0.492863,0.001245,-0.022559,-0.00725,0.120678719,0.852357,1.243505,true,true
Norman_2019,K562,NORMAN_2019_COND_0041,fold_41,norman_double_GATA1|HNF4A,GATA1,HNF4A,double,500,3,120,0.429469,0.44956,0.418657,0.438065,0.02009,-0.010812,0.008596,0.119600583,0.829226,1.241883,true,true
Norman_2019,K562,NORMAN_2019_COND_0042,fold_42,norman_double_ISL1|MITF,ISL1,MITF,double,500,3,120,0.435935,0.480903,0.454938,0.472181,0.044968,0.019003,0.036246,0.119159052,0.841691,1.240968,true,true
