dataset,hvg,graph,seed,condition,pearson_r,spearman_rho,mse,jaccard,source_file
replogle_k562,500,no_graph,43,RIOK2,0.4291984736919403,0.4427893871575486,0.05788099765777588,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f20-30.json
replogle_k562,500,no_graph,43,RNF8,0.40237122774124146,0.3739526958107832,0.007206014357507229,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f10-20.json
replogle_k562,500,no_graph,43,RPL10A,0.6800802946090698,0.6809974439897759,0.06537488847970963,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f10-20.json
replogle_k562,500,no_graph,43,RPL13,0.6584272384643555,0.6767532670130679,0.06845109164714813,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f40-50.json
replogle_k562,500,no_graph,43,RPL3,0.6403504014015198,0.4058669674678698,0.00679065240547061,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f0-10.json
replogle_k562,500,no_graph,43,RPL5,0.7004601359367371,0.7306148584594339,0.08766490966081619,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f40-50.json
replogle_k562,500,no_graph,43,RPS20,0.5428261756896973,0.5722339049356198,0.04028179869055748,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f20-30.json
replogle_k562,500,no_graph,43,RRM2,0.6022194623947144,0.6794540458161833,0.020441681146621704,0.21212121212121213,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f20-30.json
replogle_k562,500,no_graph,43,SLC35B1,-0.02906503714621067,-0.004419377677510709,0.01977924071252346,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f10-20.json
replogle_k562,500,no_graph,43,SMG5,0.2629109025001526,0.3961865767463069,0.11808618158102036,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f0-10.json
replogle_k562,500,no_graph,43,TICRR,0.5975114107131958,0.5195430381721526,0.07071495056152344,0.2903225806451613,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f40-50.json
replogle_k562,500,no_graph,43,TIMM9,0.3324609696865082,0.32692153168612675,0.01548675075173378,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f0-10.json
replogle_k562,500,no_graph,43,TRA2B,0.16485890746116638,0.34412009648038594,0.06269896775484085,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f30-40.json
replogle_k562,500,no_graph,43,TUBGCP2,0.3807809352874756,0.36894262777051107,0.014852172695100307,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f40-50.json
replogle_k562,500,no_graph,43,UBL5,0.6658193469047546,0.6630002520010079,0.06107528135180473,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f0-10.json
replogle_k562,500,no_graph,43,WTAP,0.07022742927074432,0.053206292825171295,0.013890353962779045,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f20-30.json
replogle_k562,500,no_graph,43,ZNF687,0.02756180241703987,-0.04934467737870951,0.019996479153633118,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s43f0-10.json
replogle_k562,500,no_graph,44,ANAPC15,0.2072175145149231,0.19412266449065793,0.006558688823133707,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json
replogle_k562,500,no_graph,44,ASF1B,-0.07425712049007416,-0.07917295669182677,0.010051960125565529,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json
replogle_k562,500,no_graph,44,BUB1,0.748291015625,0.5748624914499658,0.004490083549171686,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json
replogle_k562,500,no_graph,44,C9orf16,-0.14976657927036285,-0.1659085356341425,0.01353102084249258,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json
replogle_k562,500,no_graph,44,CADM4,-0.13029158115386963,-0.14177903111612447,0.009703239426016808,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json
replogle_k562,500,no_graph,44,CDAN1,0.513195276260376,0.492872019488078,0.013218244537711143,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json
replogle_k562,500,no_graph,44,CHORDC1,0.06163112074136734,0.0630443161772647,0.009822803549468517,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json
replogle_k562,500,no_graph,44,CIAO1,0.2564440369606018,0.31822024888099554,0.012778671458363533,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json
replogle_k562,500,no_graph,44,EIF1AX,0.5244015455245972,0.580498865995464,0.05227617546916008,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json
replogle_k562,500,no_graph,44,EIF3E,0.3539983630180359,0.40355527822111287,0.06950931251049042,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json
replogle_k562,500,no_graph,44,EIF3M,0.4455966055393219,0.4976408385633543,0.06609739363193512,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json
replogle_k562,500,no_graph,44,HNRNPH1,0.3929993808269501,0.39822524090096356,0.0237724706530571,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json
replogle_k562,500,no_graph,44,KIF11,0.5241570472717285,0.424438913755655,0.007435840554535389,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json
replogle_k562,500,no_graph,44,KLC2,-0.14596298336982727,-0.14483357133428534,0.014986579306423664,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json
replogle_k562,500,no_graph,44,LENG8,0.20499563217163086,0.20062333049332196,0.016519276425242424,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json
replogle_k562,500,no_graph,44,LIN54,0.1968303918838501,0.1702262489049956,0.008192756213247776,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json
replogle_k562,500,no_graph,44,MED1,0.6661610007286072,0.6554157416629667,0.18935708701610565,0.25,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json
replogle_k562,500,no_graph,44,MED10,0.5763590335845947,0.5424785859143436,0.08439835906028748,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json
replogle_k562,500,no_graph,44,MED9,0.694823145866394,0.690440137760551,0.3538360893726349,0.25,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json
replogle_k562,500,no_graph,44,MRPL2,0.26646339893341064,0.3472982851931407,0.03197731822729111,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json
replogle_k562,500,no_graph,44,MRPS14,0.22119350731372833,0.35853311413245653,0.11615553498268127,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json
replogle_k562,500,no_graph,44,MYO1H,-0.0446670725941658,-0.05410821643286573,0.014276750385761261,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json
replogle_k562,500,no_graph,44,N6AMT1,-0.10299809277057648,-0.10602215208860837,0.02441178634762764,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json
replogle_k562,500,no_graph,44,NAA38,0.6462574601173401,0.6410341161364645,0.09938616305589676,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json
replogle_k562,500,no_graph,44,NAF1,0.013573478907346725,0.019729710918843676,0.01691673882305622,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json
replogle_k562,500,no_graph,44,NUP98,0.7507105469703674,0.7581329845319381,0.04654790088534355,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json
replogle_k562,500,no_graph,44,OIP5,-0.16012264788150787,-0.1868805875223501,0.016306815668940544,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json
replogle_k562,500,no_graph,44,OR7A17,-0.23133784532546997,-0.23873385093540372,0.01765383593738079,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json
replogle_k562,500,no_graph,44,POP7,0.1020386815071106,0.1011322765291061,0.012220935896039009,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json
replogle_k562,500,no_graph,44,PPP4C,0.34311968088150024,0.32572805491221957,0.018710482865571976,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json
replogle_k562,500,no_graph,44,PSMC4,0.5802582502365112,0.6100450961803847,0.21143509447574615,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json
replogle_k562,500,no_graph,44,PSTK,0.08036871999502182,0.06561635846543386,0.007890993729233742,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json
replogle_k562,500,no_graph,44,RAB18,0.3154841661453247,0.28267322669290673,0.034359466284513474,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json
replogle_k562,500,no_graph,44,RIOK2,0.43013137578964233,0.4428034992139968,0.05784597620368004,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json
replogle_k562,500,no_graph,44,RNF8,0.402269184589386,0.37351349405397616,0.007186862640082836,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json
replogle_k562,500,no_graph,44,RPL10A,0.6796970963478088,0.680320833283333,0.06546374410390854,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json
replogle_k562,500,no_graph,44,RPL13,0.6588758826255798,0.6766859707438829,0.06840687990188599,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json
replogle_k562,500,no_graph,44,RPL3,0.6371986269950867,0.39773439093756374,0.006822067312896252,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json
replogle_k562,500,no_graph,44,RPL5,0.7010284066200256,0.7305283621134484,0.08764390647411346,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json
replogle_k562,500,no_graph,44,RPS20,0.5420678853988647,0.5714244296977188,0.04033159837126732,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json
replogle_k562,500,no_graph,44,RRM2,0.5988260507583618,0.6768300673202693,0.02069717086851597,0.21212121212121213,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json
replogle_k562,500,no_graph,44,SLC35B1,-0.029457246884703636,-0.004510578042312169,0.019805775955319405,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json
replogle_k562,500,no_graph,44,SMG5,0.26479223370552063,0.39740933363733455,0.11794871836900711,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json
replogle_k562,500,no_graph,44,TICRR,0.5964823961257935,0.5188204432817731,0.07074836641550064,0.2903225806451613,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json
replogle_k562,500,no_graph,44,TIMM9,0.33232101798057556,0.3264650498601994,0.01548576820641756,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json
replogle_k562,500,no_graph,44,TRA2B,0.16490226984024048,0.34401113604454414,0.06267523020505905,0.0,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json
replogle_k562,500,no_graph,44,TUBGCP2,0.3810625672340393,0.3703060252241009,0.014866858720779419,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json
replogle_k562,500,no_graph,44,UBL5,0.6645428538322449,0.6623305533222132,0.06119459494948387,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json
replogle_k562,500,no_graph,44,WTAP,0.07038459181785583,0.05295870783483134,0.0138990618288517,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json
replogle_k562,500,no_graph,44,ZNF687,0.02654576301574707,-0.04963930255721022,0.02002575621008873,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json
replogle_k562,500,random,42,ANAPC15,0.20107027888298035,0.19072905091620368,0.006833508610725403,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json
replogle_k562,500,random,42,ASF1B,-0.07342526316642761,-0.0796695666782667,0.010092956013977528,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json
replogle_k562,500,random,42,BUB1,0.7523339986801147,0.5648351553406213,0.006325025111436844,0.17647058823529413,results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json
replogle_k562,500,random,42,C9orf16,-0.14383482933044434,-0.16012364849459398,0.01329437643289566,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json
replogle_k562,500,random,42,CADM4,-0.12362958490848541,-0.13587692750771,0.009798984974622726,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json
replogle_k562,500,random,42,CDAN1,0.5083670020103455,0.4891527726110904,0.014030933380126953,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json
replogle_k562,500,random,42,CHORDC1,0.074007049202919,0.06972277489109956,0.01036747731268406,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json
replogle_k562,500,random,42,CIAO1,0.2566957473754883,0.3157634070536282,0.012061755172908306,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json
replogle_k562,500,random,42,EIF1AX,0.5206159949302673,0.5762182088728354,0.05210794880986214,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json
replogle_k562,500,random,42,EIF3E,0.3457079827785492,0.40553058212232845,0.06820553541183472,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json
replogle_k562,500,random,42,EIF3M,0.43870267271995544,0.49471303072523576,0.057954903692007065,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json
replogle_k562,500,random,42,HNRNPH1,0.3910363018512726,0.3996292465169861,0.023761086165905,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json
replogle_k562,500,random,42,KIF11,0.5120348930358887,0.40986288745154986,0.009825238958001137,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json
replogle_k562,500,random,42,KLC2,-0.15841379761695862,-0.17645916983667934,0.020171592012047768,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json
replogle_k562,500,random,42,LENG8,0.19928312301635742,0.19402676010704042,0.016422241926193237,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json
replogle_k562,500,random,42,LIN54,0.02008482627570629,0.03242710570842283,0.17898866534233093,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json
replogle_k562,500,random,42,MED1,0.6475626826286316,0.6380184560738243,0.19109709560871124,0.25,results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json
replogle_k562,500,random,42,MED10,0.5777872800827026,0.5505356101424406,0.08476407080888748,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json
replogle_k562,500,random,42,MED9,0.7021905183792114,0.7003275053100212,0.35361823439598083,0.25,results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json
replogle_k562,500,random,42,MRPL2,0.22601144015789032,0.3140999123996496,0.05201360210776329,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json
replogle_k562,500,random,42,MRPS14,0.21197238564491272,0.34559600638402554,0.11965140700340271,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json
replogle_k562,500,random,42,MYO1H,-0.04341194033622742,-0.05260129840519362,0.014603405259549618,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json
replogle_k562,500,random,42,N6AMT1,-0.1254875659942627,-0.13168363073452294,0.02728261984884739,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json
replogle_k562,500,random,42,NAA38,0.6520046591758728,0.6466693386773545,0.09892579913139343,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json
replogle_k562,500,random,42,NAF1,0.009513741359114647,0.016877923511694048,0.017306558787822723,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json
replogle_k562,500,random,42,NUP98,0.7520506381988525,0.762186888747555,0.04659142717719078,0.17647058823529413,results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json
replogle_k562,500,random,42,OIP5,-0.1646060049533844,-0.18973631094524376,0.01691608503460884,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json
replogle_k562,500,random,42,OR7A17,-0.09397479891777039,-0.08261015444061776,0.05883890762925148,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json
replogle_k562,500,random,42,POP7,0.0962258130311966,0.09913489253957015,0.012367116287350655,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json
replogle_k562,500,random,42,PPP4C,0.33701813220977783,0.3211500846003384,0.018831389024853706,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json
replogle_k562,500,random,42,PSMC4,0.5947173833847046,0.6237397429589718,0.20993207395076752,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json
replogle_k562,500,random,42,PSTK,0.08231375366449356,0.06531501326005304,0.008088896051049232,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json
replogle_k562,500,random,42,RAB18,0.30898430943489075,0.2737210948843795,0.03456753492355347,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json
replogle_k562,500,random,42,RIOK2,0.43013274669647217,0.44405985623942495,0.05772021412849426,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json
replogle_k562,500,random,42,RNF8,0.3919825851917267,0.35691589166356663,0.005520184058696032,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json
replogle_k562,500,random,42,RPL10A,0.2602006793022156,0.20194650378601514,0.20979689061641693,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json
replogle_k562,500,random,42,RPL13,0.15466123819351196,0.16140170160680642,0.22315768897533417,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json
replogle_k562,500,random,42,RPL3,0.6500568985939026,0.3179712238848955,0.016382649540901184,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json
replogle_k562,500,random,42,RPL5,0.7244787216186523,0.7480719522878091,0.08606192469596863,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json
replogle_k562,500,random,42,RPS20,0.5542076826095581,0.5836148464593859,0.0398838184773922,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json
replogle_k562,500,random,42,RRM2,0.5758717060089111,0.5796614546458186,0.02139708399772644,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json
replogle_k562,500,random,42,SLC35B1,-0.028654159978032112,-0.009640934563738256,0.019659612327814102,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json
replogle_k562,500,random,42,SMG5,0.2645004689693451,0.395752271009084,0.11819984018802643,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json
replogle_k562,500,random,42,TICRR,0.5069419145584106,0.39255334621338484,0.17735561728477478,0.3333333333333333,results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json
replogle_k562,500,random,42,TIMM9,0.32971328496932983,0.30981003924015693,0.01565958559513092,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json
replogle_k562,500,random,42,TRA2B,0.12857314944267273,0.30094027576110305,0.07386374473571777,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json
replogle_k562,500,random,42,TUBGCP2,0.3823007345199585,0.36747910191640765,0.014978250488638878,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json
replogle_k562,500,random,42,UBL5,0.6652252078056335,0.6634119976479905,0.06417642533779144,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json
replogle_k562,500,random,42,WTAP,0.07126206159591675,0.056634850539402155,0.013373089022934437,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json
replogle_k562,500,random,42,ZNF687,0.03409857675433159,-0.04180135120540482,0.018779557198286057,0.0,results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json
replogle_k562,500,random,43,ANAPC15,0.20151399075984955,0.19082409129636516,0.00678747845813632,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json
replogle_k562,500,random,43,ASF1B,-0.07443110644817352,-0.08032227328909315,0.00865225587040186,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json
replogle_k562,500,random,43,BUB1,0.7281350493431091,0.5280432961731847,0.007799522485584021,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json
replogle_k562,500,random,43,C9orf16,-0.13251206278800964,-0.14856539426157706,0.013395154848694801,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json
replogle_k562,500,random,43,CADM4,-0.09438617527484894,-0.12851638606554425,0.029210582375526428,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json
replogle_k562,500,random,43,CDAN1,0.5066756010055542,0.48845715382861526,0.013340038247406483,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json
replogle_k562,500,random,43,CHORDC1,0.07368896156549454,0.07154534218136872,0.00992734357714653,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json
replogle_k562,500,random,43,CIAO1,0.2581794857978821,0.31739224556898227,0.012760786339640617,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json
replogle_k562,500,random,43,EIF1AX,0.43235474824905396,0.45732586130344516,0.0746430829167366,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json
replogle_k562,500,random,43,EIF3E,0.3546881079673767,0.41636230544922176,0.0673365667462349,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json
replogle_k562,500,random,43,EIF3M,0.44919854402542114,0.5005043380173521,0.06563898921012878,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json
replogle_k562,500,random,43,HNRNPH1,0.3903154134750366,0.3985837063348253,0.02381562814116478,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json
replogle_k562,500,random,43,KIF11,0.3953179121017456,0.3686847707390829,0.05359899252653122,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json
replogle_k562,500,random,43,KLC2,-0.1387515366077423,-0.14035140940563762,0.014832606539130211,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json
replogle_k562,500,random,43,LENG8,0.20995670557022095,0.23104623618494474,0.03261292353272438,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json
replogle_k562,500,random,43,LIN54,0.19219183921813965,0.16754716618866472,0.008038499392569065,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json
replogle_k562,500,random,43,MED1,0.6713200807571411,0.6648086112344449,0.19068361818790436,0.25,results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json
replogle_k562,500,random,43,MED10,0.5802332758903503,0.5508476113904456,0.08472981303930283,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json
replogle_k562,500,random,43,MED9,0.7050461769104004,0.700192144768579,0.36072343587875366,0.25,results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json
replogle_k562,500,random,43,MRPL2,0.24178962409496307,0.3344274177096708,0.03266362100839615,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json
replogle_k562,500,random,43,MRPS14,0.21478068828582764,0.3475891663566654,0.11630862206220627,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json
replogle_k562,500,random,43,MYO1H,-0.04458563029766083,-0.05819965679862719,0.014583281241357327,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json
replogle_k562,500,random,43,N6AMT1,-0.09111959487199783,-0.10024398497593989,0.023352686315774918,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json
replogle_k562,500,random,43,NAA38,0.6538820266723633,0.6373318613274453,0.11064372211694717,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json
replogle_k562,500,random,43,NAF1,0.005470164120197296,0.011746798987195948,0.016718285158276558,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json
replogle_k562,500,random,43,NUP98,0.7488529086112976,0.7582244728978915,0.04696325212717056,0.17647058823529413,results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json
replogle_k562,500,random,43,OIP5,-0.0031789718195796013,0.03500778803115213,0.2726033926010132,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json
replogle_k562,500,random,43,OR7A17,-0.22227580845355988,-0.22502835611342445,0.020625943318009377,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json
replogle_k562,500,random,43,POP7,0.09941545128822327,0.10020433681734726,0.012428266927599907,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json
replogle_k562,500,random,43,PPP4C,0.30988794565200806,0.23140278161112643,0.1406247764825821,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json
replogle_k562,500,random,43,PSMC4,0.5943931937217712,0.6246642266569067,0.21010079979896545,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json
replogle_k562,500,random,43,PSTK,0.0823429673910141,0.0651002604010416,0.008105975575745106,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json
replogle_k562,500,random,43,RAB18,0.23026202619075775,0.17899415597662388,0.30424964427948,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json
replogle_k562,500,random,43,RIOK2,0.4241732656955719,0.44085334741338966,0.057679176330566406,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json
replogle_k562,500,random,43,RNF8,0.4000488817691803,0.3666856587426349,0.008860713802278042,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json
replogle_k562,500,random,43,RPL10A,0.7026462554931641,0.699496333985336,0.06986057758331299,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json
replogle_k562,500,random,43,RPL13,0.6727606058120728,0.6955210540842163,0.07377171516418457,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json
replogle_k562,500,random,43,RPL3,0.6844014525413513,0.41806439225756903,0.009266585111618042,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json
replogle_k562,500,random,43,RPL5,0.7237634658813477,0.7476606866427465,0.08932961523532867,0.17647058823529413,results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json
replogle_k562,500,random,43,RPS20,0.5581842660903931,0.5847521630086521,0.045662783086299896,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json
replogle_k562,500,random,43,RRM2,0.4996633231639862,0.5822540410161641,0.025897253304719925,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json
