dataset,hvg,graph,condition,pearson_r,pearson_seed_sd,n_seeds,spearman_rho,mse,jaccard
norman,1000,gene_ontology,ARID1A,0.6137786209583282,0.0004230279185038434,2,0.5008731778941342,0.049357833340764046,0.21212121212121213
norman,1000,gene_ontology,BCL2L11,0.00834265723824501,0.0001033045598782332,2,0.04105804927518399,0.014377241488546133,0.02564102564102564
norman,1000,gene_ontology,BCORL1,0.34626539051532745,0.001334980353158313,2,0.285205703751195,0.012843349482864141,0.14285714285714285
norman,1000,gene_ontology,C3orf72_FOXL2,0.6590099334716797,0.00071750794904946,2,0.42343253213550824,0.04240071587264538,0.19429590017825313
norman,1000,gene_ontology,CBL_PTPN12,0.5976575016975403,0.001936984863863668,2,0.3202218612708712,0.02822593506425619,0.02564102564102564
norman,1000,gene_ontology,CBL_TGFBR2,0.6125900745391846,9.575763981675124e-05,2,0.33788419565050554,0.015565476380288601,0.08108108108108109
norman,1000,gene_ontology,CDKN1A,0.8286063373088837,0.08726711503738313,2,0.45009461724717215,0.018986728508025408,0.21212121212121213
norman,1000,gene_ontology,CDKN1B,0.7555717825889587,0.00036591893877158197,2,0.5192653209588729,0.009413260035216808,0.14285714285714285
norman,1000,gene_ontology,CDKN1C,0.7317489981651306,0.010728817463236163,2,0.5008980464276822,0.015261323191225529,0.21212121212121213
norman,1000,gene_ontology,CDKN1C_CDKN1A,0.5681235194206238,0.000299495505518413,2,0.39066077775646035,0.05574600584805012,0.14285714285714285
norman,1000,gene_ontology,CDKN1C_CDKN1B,0.7202710509300232,0.00031239244116274657,2,0.3960925013518317,0.024541703052818775,0.17647058823529413
norman,1000,gene_ontology,CEBPB_PTPN12,0.5444574952125549,0.00030935786806996217,2,0.5641952434285153,0.05101091042160988,0.17647058823529413
norman,1000,gene_ontology,CSRNP1,-0.4118672311306,0.0008463508649472631,2,-0.12576362678195385,0.024288863874971867,0.05263157894736842
norman,1000,gene_ontology,DUSP9_PRTG,0.6060765087604523,5.352649760883542e-06,2,0.4204579711172063,0.06601285189390182,0.05263157894736842
norman,1000,gene_ontology,FOSB,0.4165927320718765,0.001411729764296651,2,0.4714477435911761,0.022207122296094894,0.0
norman,1000,gene_ontology,FOXA3,0.706277072429657,0.0014639286361773933,2,0.5231551054192243,0.010969302151352167,0.21212121212121213
norman,1000,gene_ontology,FOXA3_FOXF1,0.6929222643375397,0.0005196284952908125,2,0.49438113747347,0.028802653774619102,0.14285714285714285
norman,1000,gene_ontology,FOXA3_FOXL2,0.5913733839988708,9.457752805844621e-05,2,0.5098251857673197,0.12623053789138794,0.12698412698412698
norman,1000,gene_ontology,HES7,0.8295289874076843,0.005652903909675151,2,0.5231021753496936,0.3307172507047653,0.14285714285714285
norman,1000,gene_ontology,HOXB9,0.7665570676326752,0.0016440221198644434,2,0.579627773061073,0.007363013224676251,0.3793103448275862
norman,1000,gene_ontology,IGDCC3_MAPK1,0.4042922556400299,0.00047078029786668636,2,0.41302395508817735,0.02915479615330696,0.05263157894736842
norman,1000,gene_ontology,IRF1_SET,0.338742658495903,0.00015061176315367983,2,0.36262617394435215,0.2065756395459175,0.02564102564102564
norman,1000,gene_ontology,ISL2,0.4248051643371582,0.00031648068546830327,2,0.39089786917904834,0.011447991244494915,0.1111111111111111
norman,1000,gene_ontology,KLF1_BAK1,-0.005359481554478407,0.0013811963481840323,2,-0.011650749105128332,0.029419276863336563,0.02564102564102564
norman,1000,gene_ontology,KLF1_CLDN6,0.517236053943634,0.0012650798049029953,2,0.4710522224890431,0.07424823194742203,0.1111111111111111
norman,1000,gene_ontology,KLF1_COL2A1,0.23441089689731598,0.0009978477119196717,2,0.326774634400789,0.06067919358611107,0.0
norman,1000,gene_ontology,KLF1_TGFBR2,0.22902202606201172,0.00010439774376148451,2,0.1541373027614219,0.02496026363223791,0.05263157894736842
norman,1000,gene_ontology,LHX1,0.8150968253612518,0.057990565362563785,2,0.417164004678925,0.01917460421100259,0.08108108108108109
norman,1000,gene_ontology,LHX1_ELMSAN1,0.3694674074649811,0.0005981059272180973,2,0.43843059215996927,0.05242983624339104,0.0
norman,1000,gene_ontology,LYL1_IER5L,0.833803653717041,0.00048704898139189143,2,0.5832456917420112,0.015462175011634827,0.40394088669950734
norman,1000,gene_ontology,MAP2K3_IKZF3,0.5485645830631256,0.0020067378981491976,2,0.4199941273738987,0.0531416442245245,0.06685633001422475
norman,1000,gene_ontology,MAP2K3_MAP2K6,-0.4800647348165512,0.0004027763577943588,2,-0.08046351584298357,0.032368769869208336,0.08108108108108109
norman,1000,gene_ontology,MAP2K6,-0.46827922761440277,0.0012424680206769006,2,-0.06283272190620176,0.02651120536029339,0.08108108108108109
norman,1000,gene_ontology,MAP7D1,-0.13864170014858246,0.0062711771039057115,2,0.17381204563358787,0.018616273999214172,0.0
norman,1000,gene_ontology,MAPK1_IKZF3,0.7553334832191467,0.001789470894075539,2,0.4941198919082083,0.03256989270448685,0.05263157894736842
norman,1000,gene_ontology,MAPK1_PRTG,0.4415408819913864,0.0006232886692033564,2,0.4364884216546786,0.030401844531297684,0.08108108108108109
norman,1000,gene_ontology,OSR2,0.3277072310447693,0.006213962757052173,2,0.5222241203241719,0.04272056557238102,0.0
norman,1000,gene_ontology,PTPN1,0.7308141589164734,0.0011112438078382321,2,0.3327959437749859,0.01681429985910654,0.21212121212121213
norman,1000,gene_ontology,PTPN12_SNAI1,0.6219292879104614,0.0009338055756073682,2,0.4265224101567845,0.01462338911369443,0.19429590017825313
norman,1000,gene_ontology,SAMD1_PTPN12,0.7445213198661804,0.0001073058763087362,2,0.5135524859876088,0.029215972870588303,0.05263157894736842
norman,1000,gene_ontology,SET,0.5128563046455383,0.016434994989429085,2,0.2911566873852685,0.04185924306511879,0.1111111111111111
norman,1000,gene_ontology,SET_KLF1,0.4008511006832123,0.0002782113470204115,2,0.22885137395556515,0.029627252370119095,0.05263157894736842
norman,1000,gene_ontology,SGK1_TBX3,0.5603080987930298,0.0001045241843070172,2,0.5027341368653762,0.05551237799227238,0.21212121212121213
norman,1000,gene_ontology,SLC4A1,0.3670448958873749,0.06997198716354372,2,0.23882541357255743,0.054346852004528046,0.039136302294197026
norman,1000,gene_ontology,TGFBR2_PRTG,0.5200939178466797,0.0001441422219072576,2,0.39550405848825376,0.037494685500860214,0.08108108108108109
norman,1000,gene_ontology,TP73,0.6483691334724426,4.442277833048231e-05,2,0.532067054029066,0.16794244945049286,0.17647058823529413
norman,1000,gene_ontology,UBASH3A,0.6410011351108551,0.0017454274373816545,2,0.4183989064820545,0.008404246997088194,0.3333333333333333
norman,1000,gene_ontology,UBASH3B,0.6590263247489929,0.0006192214983220552,2,0.34855620814990057,0.008001911453902721,0.0960960960960961
norman,1000,gene_ontology,ZBTB25,0.5269741415977478,0.0031943096486406588,2,0.28918592927220127,0.011396888643503189,0.02564102564102564
norman,1000,no_graph,AHR_FEV,0.4963773936033249,0.0003889100446342747,2,0.4808841033106267,0.17250832170248032,0.05263157894736842
norman,1000,no_graph,ARID1A,0.6190583109855652,0.00136665370981425,2,0.495630846525987,0.048936909064650536,0.21212121212121213
norman,1000,no_graph,BCL2L11,0.003597748000174761,0.0015041755837827571,2,0.022228214428538038,0.014522342942655087,0.01282051282051282
norman,1000,no_graph,BCORL1,0.35285423696041107,0.00047859853826545716,2,0.27578663585175467,0.013035251293331385,0.14285714285714285
norman,1000,no_graph,C3orf72_FOXL2,0.6798731088638306,0.0007939623322482217,2,0.4247064294476225,0.04114701598882675,0.21212121212121213
norman,1000,no_graph,CBL_PTPN12,0.6005934476852417,0.005643631603002754,2,0.304483250531198,0.028080279007554054,0.02564102564102564
norman,1000,no_graph,CBL_TGFBR2,0.6295844614505768,0.002385553772565113,2,0.3350333251302252,0.014827093575149775,0.08108108108108109
norman,1000,no_graph,CDKN1A,0.8972257375717163,0.0027575840043707746,2,0.4294882710844546,0.011405535507947206,0.25
norman,1000,no_graph,CDKN1B,0.7609082758426666,0.00259755242057491,2,0.5099825163418873,0.009262574836611748,0.14285714285714285
norman,1000,no_graph,CDKN1C,0.6230175197124481,0.0011416316856145867,2,0.5084802842601339,0.02838018909096718,0.25
norman,1000,no_graph,CDKN1C_CDKN1A,0.5707041621208191,0.0034836899105164573,2,0.3845832183507127,0.0555292759090662,0.14285714285714285
norman,1000,no_graph,CDKN1C_CDKN1B,0.7263096868991852,0.003275610919418173,2,0.39127002335574446,0.024187874048948288,0.19429590017825313
norman,1000,no_graph,CEBPB_PTPN12,0.5476157367229462,0.0012244080960899825,2,0.5530141899455734,0.05082178674638271,0.17647058823529413
norman,1000,no_graph,CSRNP1,-0.41994234919548035,0.0012528150719863251,2,-0.1298929270103573,0.024463134817779064,0.05263157894736842
norman,1000,no_graph,DUSP9_PRTG,0.6096415519714355,0.003998387224531495,2,0.4264030263119538,0.0658210813999176,0.05263157894736842
norman,1000,no_graph,FOSB,0.38105370104312897,0.016509911012657197,2,0.44372043403204725,0.023438026197254658,0.0
norman,1000,no_graph,FOXA3,0.7265650928020477,0.0016605436844807139,2,0.530061853553895,0.010292004328221083,0.21212121212121213
norman,1000,no_graph,FOXA3_FOXF1,0.7153059542179108,0.000904850690680384,2,0.4987222581877594,0.027482829988002777,0.14285714285714285
norman,1000,no_graph,FOXA3_FOXL2,0.6117202341556549,0.0007017871745548965,2,0.5210508044980913,0.12404709309339523,0.14285714285714285
norman,1000,no_graph,HES7,0.9076054990291595,0.001403195027473195,2,0.5327688605383798,0.2913076728582382,0.12698412698412698
norman,1000,no_graph,HOXB9,0.7740039825439453,0.0008311358526348304,2,0.5709629302402632,0.007193044060841203,0.42857142857142855
norman,1000,no_graph,IGDCC3_MAPK1,0.390366330742836,0.000136619009448063,2,0.40077091921023666,0.02989103738218546,0.05263157894736842
norman,1000,no_graph,IRF1_SET,0.3048095405101776,0.0001752044492597865,2,0.3239108004867869,0.21034565567970276,0.0
norman,1000,no_graph,ISL2,0.4370303153991699,0.0008385536979727477,2,0.3872668123410213,0.011188505217432976,0.1111111111111111
norman,1000,no_graph,KLF1_BAK1,-0.0199865335598588,0.0017066404829504883,2,-0.019145542892219085,0.030019940808415413,0.02564102564102564
norman,1000,no_graph,KLF1_CLDN6,0.5103836059570312,0.0031089201335575876,2,0.4690525313813687,0.07474199682474136,0.1111111111111111
norman,1000,no_graph,KLF1_COL2A1,0.22604240477085114,0.0009834756365774567,2,0.3255893031478939,0.06129520945250988,0.0
norman,1000,no_graph,KLF1_TGFBR2,0.21703577786684036,0.0020365251833342718,2,0.15381575643022918,0.025178181007504463,0.05263157894736842
norman,1000,no_graph,LHX1,0.8533421456813812,0.006728365043127634,2,0.41798473052427265,0.015409374609589577,0.08108108108108109
norman,1000,no_graph,LHX1_ELMSAN1,0.3460901379585266,0.0006973617554612527,2,0.4299572123052873,0.053871678188443184,0.0
norman,1000,no_graph,LYL1_IER5L,0.850115180015564,0.0029154660988925836,2,0.5871012387594913,0.014588473830372095,0.3793103448275862
norman,1000,no_graph,MAP2K3_IKZF3,0.5462340414524078,0.0011460992515567414,2,0.4092153027880746,0.05328110232949257,0.05263157894736842
norman,1000,no_graph,MAP2K3_MAP2K6,-0.4826177805662155,0.0018974300465361938,2,-0.09995395715202343,0.03265729732811451,0.05263157894736842
norman,1000,no_graph,MAP2K6,-0.47549621760845184,0.0014652984087539973,2,-0.088116028023857,0.026420925743877888,0.08108108108108109
norman,1000,no_graph,MAP7D1,-0.1315004527568817,0.0021530717561790216,2,0.1519015287370977,0.01824332680553198,0.0
norman,1000,no_graph,MAPK1_IKZF3,0.7447439432144165,0.0004115218288603693,2,0.48150623784046276,0.0332370400428772,0.05263157894736842
norman,1000,no_graph,MAPK1_PRTG,0.4254097640514374,0.0004998194764906924,2,0.41152808417017406,0.03106781095266342,0.08108108108108109
norman,1000,no_graph,OSR2,0.30484509468078613,0.0003055646517039817,2,0.5044651520857115,0.04374586045742035,0.0
norman,1000,no_graph,PTPN1,0.7354393601417542,0.0018118087237863126,2,0.3323437113051163,0.016563395969569683,0.25
norman,1000,no_graph,PTPN12_SNAI1,0.6313751935958862,0.002081717141650078,2,0.42353471305256724,0.014334157574921846,0.21212121212121213
norman,1000,no_graph,SAMD1_PTPN12,0.7543428242206573,0.0018111765210586492,2,0.5071847901805419,0.028858933597803116,0.06685633001422475
norman,1000,no_graph,SET,0.3783653676509857,0.0024934497047530016,2,0.27905297677320207,0.05989720858633518,0.08108108108108109
norman,1000,no_graph,SET_KLF1,0.3712611198425293,0.0005617331969531956,2,0.20542610698423053,0.030830598436295986,0.02564102564102564
norman,1000,no_graph,SGK1_TBX3,0.5468992590904236,0.0018432502727754397,2,0.5060486843390217,0.05638881027698517,0.21212121212121213
norman,1000,no_graph,SLC4A1,0.45502980053424835,0.0011173761742965672,2,0.25413948457576163,0.05612240731716156,0.02564102564102564
norman,1000,no_graph,TGFBR2_PRTG,0.5256058275699615,0.001262761728234896,2,0.3989192410673651,0.03720833174884319,0.08108108108108109
norman,1000,no_graph,TP73,0.65266153216362,0.0018491929784154757,2,0.5353976304595596,0.16717486083507538,0.17647058823529413
norman,1000,no_graph,UBASH3A,0.6448264122009277,0.0028460923862436522,2,0.40438182979215814,0.00857835030183196,0.3333333333333333
norman,1000,no_graph,UBASH3B,0.664443165063858,0.0027839257846900833,2,0.33673308786567857,0.008048555348068476,0.1111111111111111
norman,1000,no_graph,ZBTB25,0.5337591171264648,0.004010356929508589,2,0.2847252935171635,0.011330143082886934,0.02564102564102564
norman,1000,random,AHR_FEV,0.4964633733034134,0.013306834819526273,2,0.4461074141880216,5.475607097148895,0.15966386554621848
norman,1000,random,ARID1A,0.45900242030620575,0.18572171061692222,2,0.35786911245797126,0.4078045729547739,0.05555555555555555
norman,1000,random,BCL2L11,0.01452664379030466,0.013169753511833606,2,-0.0019472150523646681,10.113089919090271,0.039136302294197026
norman,1000,random,BCORL1,0.34752248227596283,0.0018066035879952171,2,0.2745952265995836,0.012773027643561363,0.14285714285714285
norman,1000,random,C3orf72_FOXL2,0.64090895652771,0.021340635275006084,2,0.40586122903706606,0.04902640916407108,0.12698412698412698
norman,1000,random,CBL_PTPN12,0.5139039307832718,0.05549524012305205,2,0.270856029794279,0.18547575362026691,0.21212121212121213
norman,1000,random,CBL_TGFBR2,0.5694872736930847,0.04651334631031968,2,0.29181400444740313,0.872549083083868,0.23106060606060608
norman,1000,random,CDKN1A,0.8086521625518799,0.07247487776236317,2,0.37318525426125626,0.24027014151215553,0.11455108359133127
norman,1000,random,CDKN1B,0.7345346808433533,0.025981761939328715,2,0.495883887735708,0.017009766772389412,0.1437908496732026
norman,1000,random,CDKN1C,0.49034225940704346,0.12461162518840035,2,0.43234193660922077,0.09570476785302162,0.11888111888111888
norman,1000,random,CDKN1C_CDKN1A,0.4205760359764099,0.20745698790796005,2,0.3288424070078837,6.013359760865569,0.08424908424908424
norman,1000,random,CDKN1C_CDKN1B,0.5349994003772736,0.21465495313719607,2,0.3330986220901727,1.7363969832658768,0.05263157894736842
norman,1000,random,CEBPB_PTPN12,0.5386335551738739,0.0077901284508140765,2,0.5503439719982365,5.09196712449193,0.14285714285714285
norman,1000,random,CSRNP1,-0.3356514275074005,0.03801009318270127,2,-0.1627056766106129,0.2075832113623619,0.06685633001422475
norman,1000,random,DUSP9_PRTG,0.5870135128498077,0.019543535801350074,2,0.3731055285086823,0.3953016586601734,0.11455108359133127
norman,1000,random,FOSB,0.38497814536094666,0.039806223278841535,2,0.34741850948497355,10.952783517539501,0.0960960960960961
norman,1000,random,FOXA3,0.6934573948383331,0.020034462292804967,2,0.506146236849063,0.011883409693837166,0.21212121212121213
norman,1000,random,FOXA3_FOXF1,0.5080724954605103,0.2531766247671226,2,0.359808639523473,1.5749856792390347,0.11455108359133127
norman,1000,random,FOXA3_FOXL2,0.3923751413822174,0.22828145072925324,2,0.3490463108299521,21.035898447036743,0.039136302294197026
norman,1000,random,HES7,0.8836308717727661,0.06704695373003916,2,0.47449560811837166,0.2697676420211792,0.15966386554621848
norman,1000,random,HOXB9,0.5758536756038666,0.24367550285416026,2,0.46437206494547195,7.600074529647827,0.039136302294197026
norman,1000,random,IGDCC3_MAPK1,0.32002222537994385,0.05166293255507773,2,0.33551050418740724,5.689014591276646,0.0960960960960961
norman,1000,random,IRF1_SET,0.32483039796352386,0.011410184489687532,2,0.31485837104893477,4.230423256754875,0.08108108108108109
norman,1000,random,ISL2,0.39213351905345917,0.017563413638035506,2,0.34361241673679316,8.960000872612,0.1111111111111111
norman,1000,random,KLF1_BAK1,-0.002605221699923277,0.007573519332703893,2,-0.025747682751842402,0.10911977011710405,0.039136302294197026
norman,1000,random,KLF1_CLDN6,0.41393837332725525,0.070764221475003,2,0.3725674526860957,0.5762889534235001,0.23106060606060608
norman,1000,random,KLF1_COL2A1,0.24656375497579575,0.003132027143253685,2,0.30475831612954063,4.806602239608765,0.05263157894736842
norman,1000,random,KLF1_TGFBR2,0.2522525191307068,0.003915400079813545,2,0.11632308298316078,3.488155424594879,0.21323529411764708
norman,1000,random,LHX1,0.5811978280544281,0.09062116124188008,2,0.20216352451870284,4.190202474594116,0.05336105336105336
norman,1000,random,LHX1_ELMSAN1,0.3203079402446747,0.0698988202345288,2,0.36990224054784177,2.9944892898201942,0.1437908496732026
norman,1000,random,LYL1_IER5L,0.6039241701364517,0.28973098687568183,2,0.4425351861216643,5.527672262862325,0.12698412698412698
norman,1000,random,MAP2K3_IKZF3,0.4663170874118805,0.11703602419650673,2,0.34110996041324915,0.09198005124926567,0.09774436090225563
norman,1000,random,MAP2K3_MAP2K6,-0.3646209239959717,0.00774692793109041,2,-0.0978382862410092,53.138442039489746,0.0
norman,1000,random,MAP2K6,-0.46583645045757294,0.006515881706359962,2,-0.0699832562927038,0.028020324185490608,0.08108108108108109
norman,1000,random,MAP7D1,-0.07100303843617439,0.03558477912692219,2,0.06084348672419555,11.274393081665039,0.0
norman,1000,random,MAPK1_IKZF3,0.6853330135345459,0.0937959568996602,2,0.44446513346587857,4.6229071989655495,0.1513157894736842
norman,1000,random,MAPK1_PRTG,0.43987317383289337,0.003564169317748009,2,0.42205087391394236,0.03143797907978296,0.06685633001422475
norman,1000,random,OSR2,0.2556738629937172,0.10435760942499002,2,0.3780489259536991,10.359692122787237,0.04054054054054054
norman,1000,random,PTPN1,0.6724796295166016,0.040912788786495055,2,0.304920100811985,2.6418132446706295,0.14285714285714285
norman,1000,random,PTPN12_SNAI1,0.603692889213562,0.021590144618190577,2,0.3862191232816694,0.016928793396800756,0.15966386554621848
norman,1000,random,SAMD1_PTPN12,0.7326675653457642,0.012499490862875842,2,0.47944372752534586,0.4472398776561022,0.17147707979626486
norman,1000,random,SET,0.35215288400650024,0.02171009454905258,2,0.20415733473194292,2.136954605579376,0.08187134502923976
norman,1000,random,SET_KLF1,0.39882853627204895,0.006370917620906742,2,0.21768870405615898,0.030092038214206696,0.06685633001422475
norman,1000,random,SGK1_TBX3,0.5315425395965576,0.01797681100165461,2,0.4709240295283835,8.302571263164282,0.17647058823529413
norman,1000,random,SLC4A1,0.28547458350658417,0.05065505389321247,2,0.1423843727916697,8.38033413887024,0.02564102564102564
norman,1000,random,TGFBR2_PRTG,0.5133646130561829,0.010533256086145614,2,0.37577339181051506,0.9184890184551477,0.09774436090225563
norman,1000,random,TP73,0.6226348280906677,0.012001146526083032,2,0.49485299516109793,4.592487163841724,0.17748917748917747
norman,1000,random,UBASH3A,0.5848132073879242,0.06507840087664084,2,0.37911257583769487,8.604373794980347,0.05263157894736842
norman,1000,random,UBASH3B,0.6600216031074524,0.003606505827077202,2,0.34157764289917125,0.00926560489460826,0.06685633001422475
norman,1000,random,ZBTB25,0.5260101556777954,0.0005415027096679666,2,0.29433510176121913,0.011486375704407692,0.02564102564102564
norman,1000,string_ppi,AHR_FEV,0.498318612575531,0.0004056212700688442,2,0.4940721138942775,0.17220909148454666,0.05263157894736842
norman,1000,string_ppi,ARID1A,0.6138173639774323,0.0007698121880514795,2,0.5015797866177016,0.04928495176136494,0.21212121212121213
norman,1000,string_ppi,BCL2L11,0.007764793932437897,0.00022424494168024362,2,0.03856543664797028,0.014669705647975206,0.02564102564102564
norman,1000,string_ppi,BCORL1,0.3463926315307617,0.00013166675474803296,2,0.27904175927288943,0.013042860198765993,0.14285714285714285
norman,1000,string_ppi,C3orf72_FOXL2,0.6581595540046692,0.0003450141019101785,2,0.4208395214647073,0.04232928156852722,0.21212121212121213
norman,1000,string_ppi,CBL_PTPN12,0.5978480577468872,0.0005474875621565134,2,0.3158042212257607,0.028241083957254887,0.02564102564102564
norman,1000,string_ppi,CBL_TGFBR2,0.6127886176109314,0.0005092182237086217,2,0.337546502786654,0.015472795348614454,0.08108108108108109
norman,1000,string_ppi,CDKN1A,0.6218718141317368,0.29557603826771817,2,0.3589266780943565,0.08596466109156609,0.13237639553429026
norman,1000,string_ppi,CDKN1B,0.7550806999206543,0.0004126176469216526,2,0.5189428716248154,0.009498033206909895,0.14285714285714285
norman,1000,string_ppi,CDKN1C,0.5910603106021881,0.05101753786383041,2,0.5031946568000808,0.03684608731418848,0.21212121212121213
norman,1000,string_ppi,CDKN1C_CDKN1A,0.5681121945381165,0.00014810402566728162,2,0.38874634073864367,0.055725738406181335,0.14285714285714285
norman,1000,string_ppi,CDKN1C_CDKN1B,0.7213540971279144,8.956205308564982e-05,2,0.3959521132063895,0.024502303451299667,0.17647058823529413
norman,1000,string_ppi,CEBPB_PTPN12,0.5448582172393799,0.0001807256864147136,2,0.5669793032877447,0.050986701622605324,0.17647058823529413
norman,1000,string_ppi,CSRNP1,-0.41136884689331055,0.00027159429180420114,2,-0.12932339742715898,0.024177052080631256,0.05263157894736842
norman,1000,string_ppi,DUSP9_PRTG,0.6066760420799255,0.000299495505518413,2,0.42142047112013126,0.06589477509260178,0.05263157894736842
norman,1000,string_ppi,FOSB,0.4163561463356018,0.0004926966590923513,2,0.4700611571629921,0.02222814690321684,0.0
norman,1000,string_ppi,FOXA3,0.7054486572742462,8.416725647625538e-05,2,0.5218890891114294,0.01102357218042016,0.21212121212121213
norman,1000,string_ppi,FOXA3_FOXF1,0.6930056810379028,0.00039634896339644745,2,0.49054329278796194,0.02877773530781269,0.14285714285714285
norman,1000,string_ppi,FOXA3_FOXL2,0.5914610922336578,0.0002777898785353026,2,0.5102621309895492,0.1260615587234497,0.14285714285714285
norman,1000,string_ppi,HES7,0.9278686940670013,0.011090985332490276,2,0.5231349173842037,0.2247016802430153,0.14285714285714285
norman,1000,string_ppi,HOXB9,0.7662560343742371,0.0001418662920876693,2,0.5809367973936599,0.00743957469239831,0.3793103448275862
norman,1000,string_ppi,IGDCC3_MAPK1,0.40487681329250336,0.00022723473374648516,2,0.4198520432644981,0.02923041768372059,0.05263157894736842
norman,1000,string_ppi,IRF1_SET,0.3382957875728607,0.0001404754460868098,2,0.3620818383755215,0.20652926713228226,0.02564102564102564
norman,1000,string_ppi,ISL2,0.4248073399066925,0.0006805451629054059,2,0.3904019926549069,0.011426522396504879,0.1111111111111111
norman,1000,string_ppi,KLF1_BAK1,-0.00495861005038023,0.0008947802280643122,2,-0.014360147920193701,0.029605845920741558,0.02564102564102564
norman,1000,string_ppi,KLF1_CLDN6,0.5172535181045532,0.000159483674765223,2,0.46962190798149167,0.07427018508315086,0.1111111111111111
norman,1000,string_ppi,KLF1_COL2A1,0.23438586294651031,0.000351589010277878,2,0.3244958439921076,0.06065587140619755,0.0
norman,1000,string_ppi,KLF1_TGFBR2,0.22798079997301102,0.0018415327886986206,2,0.15293768252581305,0.024878076277673244,0.05263157894736842
norman,1000,string_ppi,LHX1,0.8910916149616241,0.0044089396758761135,2,0.42578730956092903,0.021413413807749748,0.08108108108108109
norman,1000,string_ppi,LHX1_ELMSAN1,0.3695262670516968,0.00011607242079900217,2,0.4412984601568913,0.05250927247107029,0.0
norman,1000,string_ppi,LYL1_IER5L,0.8330317735671997,0.00032402497135175333,2,0.583036666524207,0.015478140208870173,0.3793103448275862
norman,1000,string_ppi,MAP2K3_IKZF3,0.547699511051178,0.0009070844736514613,2,0.41682159407763664,0.05307869613170624,0.05263157894736842
norman,1000,string_ppi,MAP2K3_MAP2K6,-0.47926151752471924,0.0014200959137260635,2,-0.08310207259235972,0.03255793824791908,0.08108108108108109
norman,1000,string_ppi,MAP2K6,-0.46803118288517,0.000637365716605995,2,-0.06459364872523918,0.026593479327857494,0.08108108108108109
norman,1000,string_ppi,MAP7D1,-0.13766127824783325,0.00022790908332265947,2,0.16751039504836301,0.018403210677206516,0.0
norman,1000,string_ppi,MAPK1_IKZF3,0.7549779117107391,0.0006866986027879965,2,0.49308681683794253,0.03246108256280422,0.05263157894736842
norman,1000,string_ppi,MAPK1_PRTG,0.44321294128894806,6.547512916167388e-05,2,0.42788773987338247,0.030342000536620617,0.08108108108108109
norman,1000,string_ppi,OSR2,0.3290223479270935,0.0012119747757792687,2,0.5256087838002212,0.042636845260858536,0.0
norman,1000,string_ppi,PTPN1,0.7300714254379272,5.967993749142595e-05,2,0.3299212657881955,0.01691284403204918,0.23106060606060608
norman,1000,string_ppi,PTPN12_SNAI1,0.6227531433105469,9.238589193587972e-05,2,0.42979262655453937,0.01466471841558814,0.17647058823529413
norman,1000,string_ppi,SAMD1_PTPN12,0.7438187599182129,0.00013824166311573243,2,0.5081644202277664,0.02927536517381668,0.05263157894736842
norman,1000,string_ppi,SET,0.2432733103632927,0.013260715630543228,2,0.2650792802126102,0.11517049744725227,0.06685633001422475
norman,1000,string_ppi,SET_KLF1,0.4015577733516693,8.180703295964532e-05,2,0.22681591078576138,0.029642652720212936,0.05263157894736842
norman,1000,string_ppi,SGK1_TBX3,0.5600994825363159,0.000287947269026428,2,0.49889016983689854,0.05550013482570648,0.17647058823529413
norman,1000,string_ppi,SLC4A1,0.3658614754676819,0.01864766238940251,2,0.2584611630919157,0.10595590248703957,0.05263157894736842
norman,1000,string_ppi,TGFBR2_PRTG,0.5211097300052643,0.0003221283631687631,2,0.39394226285149203,0.037457119673490524,0.08108108108108109
norman,1000,string_ppi,TP73,0.6484433710575104,4.9944015485409424e-05,2,0.5306449325642808,0.16781748086214066,0.17647058823529413
norman,1000,string_ppi,UBASH3A,0.6411067843437195,0.0010277087540896401,2,0.41717278119707524,0.008669995237141848,0.3333333333333333
norman,1000,string_ppi,UBASH3B,0.6578854322433472,0.000535770738270485,2,0.34568581116755803,0.008167935069650412,0.08108108108108109
norman,1000,string_ppi,ZBTB25,0.5263808965682983,5.706683288375052e-05,2,0.2855209123652932,0.011551257688552141,0.02564102564102564
replogle_k562,200,coexpression,ANAPC15,0.3013470570246379,0.001003213858157769,3,0.3139098477461937,0.00754304959749182,0.025641025641025644
replogle_k562,200,coexpression,ASF1B,-0.11775768299897511,0.0004309627643714374,3,-0.1401030025750644,0.01240769245972236,0.025641025641025644
replogle_k562,200,coexpression,BUB1,0.5939187208811442,0.0014333136964166874,3,0.6104097602440062,0.005397079512476921,0.21212121212121213
replogle_k562,200,coexpression,C9orf16,-0.24690499901771545,0.0011942217738491094,3,-0.2639545988649717,0.017877961819370587,0.09109109109109109
replogle_k562,200,coexpression,CADM4,-0.1575970004002253,0.00017474115943894305,3,-0.183609590239756,0.013333872271080812,0.0
replogle_k562,200,coexpression,CDAN1,0.5102027058601379,0.0007388490958040022,3,0.519751993799845,0.018339190011223156,0.08108108108108109
replogle_k562,200,coexpression,CHORDC1,0.11828240752220154,0.0020260019286922957,3,0.11669291732293309,0.011763603426516056,0.025641025641025644
replogle_k562,200,coexpression,CIAO1,0.25514869888623554,0.000766951430061977,3,0.34571964299107477,0.01730789306263129,0.05263157894736842
replogle_k562,200,coexpression,EIF1AX,0.589788536230723,0.003516985229554759,3,0.661785544638616,0.07497781018416087,0.15406162464985995
